,ID,Year,LocationAbbr,LocationDesc,Class,Topic,Indicator,Response,DataSource,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder,FootnoteType,FootNoteSymbol,FootnoteText,URL,DatasourceAbbr,Agency
31,2000625.0,2012.0,NH,New Hampshire,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,249.0,Overall,Overall,CHCKIDNY,32.0,32.0,,,,,,
32,2003952.0,2012.0,NJ,New Jersey,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,2.0,2.6,437.0,Overall,Overall,CHCKIDNY,33.0,33.0,,,,,,
33,2006744.0,2012.0,NM,New Mexico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.6,,,3.1,4.0,359.0,Overall,Overall,CHCKIDNY,34.0,34.0,,,,,,
34,2009245.0,2012.0,NY,New York,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.7,2.9,136.0,Overall,Overall,CHCKIDNY,35.0,35.0,,,,,,
35,2012296.0,2012.0,NC,North Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.3,2.9,395.0,Overall,Overall,CHCKIDNY,36.0,36.0,,,,,,
36,2014610.0,2012.0,ND,North Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.6,2.6,134.0,Overall,Overall,CHCKIDNY,37.0,37.0,,,,,,
37,2017529.0,2012.0,OH,Ohio,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.2,2.9,422.0,Overall,Overall,CHCKIDNY,38.0,38.0,,,,,,
38,2020903.0,2012.0,OK,Oklahoma,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.2,2.9,269.0,Overall,Overall,CHCKIDNY,39.0,39.0,,,,,,
39,2022831.0,2012.0,OR,Oregon,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.2,3.2,181.0,Overall,Overall,CHCKIDNY,40.0,40.0,,,,,,
40,2026434.0,2012.0,PA,Pennsylvania,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.1,2.6,562.0,Overall,Overall,CHCKIDNY,41.0,41.0,,,,,,
41,2029449.0,2012.0,RI,Rhode Island,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,1.8,3.0,151.0,Overall,Overall,CHCKIDNY,42.0,42.0,,,,,,
42,2032214.0,2012.0,SC,South Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.2,3.0,425.0,Overall,Overall,CHCKIDNY,43.0,43.0,,,,,,
43,2035307.0,2012.0,SD,South Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.8,2.8,225.0,Overall,Overall,CHCKIDNY,44.0,44.0,,,,,,
44,2037334.0,2012.0,TN,Tennessee,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.0,2.9,231.0,Overall,Overall,CHCKIDNY,45.0,45.0,,,,,,
45,2040378.0,2012.0,TX,Texas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.4,3.5,296.0,Overall,Overall,CHCKIDNY,46.0,46.0,,,,,,
46,2043140.0,2012.0,UT,Utah,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.7,3.4,487.0,Overall,Overall,CHCKIDNY,47.0,47.0,,,,,,
47,2045654.0,2012.0,VT,Vermont,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.8,2.6,169.0,Overall,Overall,CHCKIDNY,48.0,48.0,,,,,,
48,2048967.0,2012.0,VA,Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.6,2.3,200.0,Overall,Overall,CHCKIDNY,49.0,49.0,,,,,,
49,2051291.0,2012.0,WA,Washington,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.2,,,2.9,3.6,587.0,Overall,Overall,CHCKIDNY,50.0,50.0,,,,,,
50,2054098.0,2012.0,WV,West Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.6,,,3.0,4.1,240.0,Overall,Overall,CHCKIDNY,51.0,51.0,,,,,,
51,2057082.0,2012.0,WI,Wisconsin,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.4,2.5,146.0,Overall,Overall,CHCKIDNY,52.0,52.0,,,,,,
52,2060256.0,2012.0,WY,Wyoming,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.4,3.6,259.0,Overall,Overall,CHCKIDNY,53.0,53.0,,,,,,
53,2062564.0,2012.0,GU,Guam,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,4.0,,,2.8,5.2,68.0,Overall,Overall,CHCKIDNY,56.0,56.0,,,,,,
54,2064843.0,2012.0,PR,Puerto Rico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.0,2.9,168.0,Overall,Overall,CHCKIDNY,60.0,60.0,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,Datasource,,Behavioral Risk Factor Surveillance System,http://www.cdc.gov/brfss,BRFSS,CDC
56,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,%,Percent,,,
57,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,CI,95% Confidence Interval,,,
58,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,n,"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.",,,
59,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,,Translates to no data available for a record.,,,
60,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,No Data,Translates to no data available for record.,,,
61,,,,,,,,,,,,,,,,,,,,,,,SuggestedCitation,,"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.",https://www.cdc.gov/brfss/brfssprevalence/,,
62,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Prevalence Data and Data Analysis Tools,/brfss/data_tools.htm,,
63,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Behavioral Risk Factor Surveillance System (BRFSS),/brfss/index.html,,
64,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Division of Population Health,/nccdphp/dph/index.html,,
65,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Survey Data & Documentation,/brfss/data_documentation/index.htm,,
0,1919295.0,2011.0,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,,,53.0,Overall,Overall,CHCKIDNY,1.0,1.0,,,,,,
1,1918501.0,2011.0,UW,All States and DC (median) **,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,,,51.0,Overall,Overall,CHCKIDNY,2.0,2.0,,,,,,
2,1774388.0,2011.0,AL,Alabama,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.2,3.1,266.0,Overall,Overall,CHCKIDNY,3.0,3.0,,,,,,
3,1776595.0,2011.0,AK,Alaska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.7,3.0,100.0,Overall,Overall,CHCKIDNY,4.0,4.0,,,,,,
4,1779504.0,2011.0,AZ,Arizona,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.5,,,2.8,4.3,288.0,Overall,Overall,CHCKIDNY,5.0,5.0,,,,,,
5,1782447.0,2011.0,AR,Arkansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.3,3.7,178.0,Overall,Overall,CHCKIDNY,6.0,6.0,,,,,,
6,1784885.0,2011.0,CA,California,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.3,3.0,629.0,Overall,Overall,CHCKIDNY,7.0,7.0,,,,,,
7,1787898.0,2011.0,CO,Colorado,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.9,2.5,405.0,Overall,Overall,CHCKIDNY,8.0,8.0,,,,,,
8,1790456.0,2011.0,CT,Connecticut,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.5,2.3,171.0,Overall,Overall,CHCKIDNY,9.0,9.0,,,,,,
9,1793214.0,2011.0,DE,Delaware,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,1.9,3.1,145.0,Overall,Overall,CHCKIDNY,10.0,10.0,,,,,,
10,1795687.0,2011.0,DC,District of Columbia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.1,3.3,153.0,Overall,Overall,CHCKIDNY,11.0,11.0,,,,,,
11,1798558.0,2011.0,FL,Florida,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.2,,,2.8,3.7,494.0,Overall,Overall,CHCKIDNY,12.0,12.0,,,,,,
12,1801932.0,2011.0,GA,Georgia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.4,3.2,364.0,Overall,Overall,CHCKIDNY,13.0,13.0,,,,,,
13,1803784.0,2011.0,HI,Hawaii,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.7,3.9,298.0,Overall,Overall,CHCKIDNY,14.0,14.0,,,,,,
14,1806707.0,2011.0,ID,Idaho,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.9,225.0,Overall,Overall,CHCKIDNY,15.0,15.0,,,,,,
15,1809610.0,2011.0,IL,Illinois,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.1,3.5,162.0,Overall,Overall,CHCKIDNY,16.0,16.0,,,,,,
16,1813024.0,2011.0,IN,Indiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.8,2.5,276.0,Overall,Overall,CHCKIDNY,17.0,17.0,,,,,,
17,1815266.0,2011.0,IA,Iowa,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.5,,,1.2,1.8,141.0,Overall,Overall,CHCKIDNY,18.0,18.0,,,,,,
18,1818432.0,2011.0,KS,Kansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,2.1,2.6,605.0,Overall,Overall,CHCKIDNY,19.0,19.0,,,,,,
19,1820882.0,2011.0,KY,Kentucky,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.0,2.9,371.0,Overall,Overall,CHCKIDNY,20.0,20.0,,,,,,
20,1823502.0,2011.0,LA,Louisiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.2,3.0,381.0,Overall,Overall,CHCKIDNY,21.0,21.0,,,,,,
21,1826221.0,2011.0,ME,Maine,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.1,2.7,398.0,Overall,Overall,CHCKIDNY,22.0,22.0,,,,,,
22,1829408.0,2011.0,MD,Maryland,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.5,2.2,247.0,Overall,Overall,CHCKIDNY,23.0,23.0,,,,,,
23,1831959.0,2011.0,MA,Massachusetts,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.7,2.2,509.0,Overall,Overall,CHCKIDNY,24.0,24.0,,,,,,
24,1834454.0,2011.0,MI,Michigan,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.6,3.5,453.0,Overall,Overall,CHCKIDNY,25.0,25.0,,,,,,
25,1836650.0,2011.0,MN,Minnesota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.7,,,1.5,2.0,340.0,Overall,Overall,CHCKIDNY,26.0,26.0,,,,,,
26,1839839.0,2011.0,MS,Mississippi,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.8,279.0,Overall,Overall,CHCKIDNY,27.0,27.0,,,,,,
27,1843268.0,2011.0,MO,Missouri,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.9,2.8,190.0,Overall,Overall,CHCKIDNY,28.0,28.0,,,,,,
28,1845406.0,2011.0,MT,Montana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.1,3.0,320.0,Overall,Overall,CHCKIDNY,29.0,29.0,,,,,,
29,1847968.0,2011.0,NE,Nebraska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,2.0,2.4,747.0,Overall,Overall,CHCKIDNY,30.0,30.0,,,,,,
30,1850796.0,2011.0,NV,Nevada,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,1.9,3.1,192.0,Overall,Overall,CHCKIDNY,31.0,31.0,,,,,,
31,1854053.0,2011.0,NH,New Hampshire,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.0,3.2,207.0,Overall,Overall,CHCKIDNY,32.0,32.0,,,,,,
32,1856468.0,2011.0,NJ,New Jersey,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.7,2.3,372.0,Overall,Overall,CHCKIDNY,33.0,33.0,,,,,,
33,1859172.0,2011.0,NM,New Mexico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.6,3.5,354.0,Overall,Overall,CHCKIDNY,34.0,34.0,,,,,,
34,1862297.0,2011.0,NY,New York,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.3,3.4,232.0,Overall,Overall,CHCKIDNY,35.0,35.0,,,,,,
35,1864514.0,2011.0,NC,North Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.8,2.6,349.0,Overall,Overall,CHCKIDNY,36.0,36.0,,,,,,
36,1866715.0,2011.0,ND,North Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.5,2.3,126.0,Overall,Overall,CHCKIDNY,37.0,37.0,,,,,,
37,1870101.0,2011.0,OH,Ohio,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.1,2.9,305.0,Overall,Overall,CHCKIDNY,38.0,38.0,,,,,,
38,1872926.0,2011.0,OK,Oklahoma,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.6,3.5,339.0,Overall,Overall,CHCKIDNY,39.0,39.0,,,,,,
39,1875822.0,2011.0,OR,Oregon,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.9,184.0,Overall,Overall,CHCKIDNY,40.0,40.0,,,,,,
40,1878195.0,2011.0,PA,Pennsylvania,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.2,2.8,363.0,Overall,Overall,CHCKIDNY,41.0,41.0,,,,,,
41,1881375.0,2011.0,RI,Rhode Island,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.9,2.7,197.0,Overall,Overall,CHCKIDNY,42.0,42.0,,,,,,
42,1884357.0,2011.0,SC,South Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.9,2.5,425.0,Overall,Overall,CHCKIDNY,43.0,43.0,,,,,,
43,1886508.0,2011.0,SD,South Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.6,2.5,251.0,Overall,Overall,CHCKIDNY,44.0,44.0,,,,,,
44,1889460.0,2011.0,TN,Tennessee,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.5,2.8,198.0,Overall,Overall,CHCKIDNY,45.0,45.0,,,,,,
45,1891602.0,2011.0,TX,Texas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.3,3.0,575.0,Overall,Overall,CHCKIDNY,46.0,46.0,,,,,,
46,1895196.0,2011.0,UT,Utah,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.4,3.1,464.0,Overall,Overall,CHCKIDNY,47.0,47.0,,,,,,
47,1897369.0,2011.0,VT,Vermont,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.8,2.6,209.0,Overall,Overall,CHCKIDNY,48.0,48.0,,,,,,
48,1899918.0,2011.0,VA,Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.4,2.5,150.0,Overall,Overall,CHCKIDNY,49.0,49.0,,,,,,
49,1902835.0,2011.0,WA,Washington,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.9,2.7,433.0,Overall,Overall,CHCKIDNY,50.0,50.0,,,,,,
50,1905569.0,2011.0,WV,West Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.4,3.3,181.0,Overall,Overall,CHCKIDNY,51.0,51.0,,,,,,
51,1908229.0,2011.0,WI,Wisconsin,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.6,2.7,145.0,Overall,Overall,CHCKIDNY,52.0,52.0,,,,,,
52,1910712.0,2011.0,WY,Wyoming,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.7,2.6,194.0,Overall,Overall,CHCKIDNY,53.0,53.0,,,,,,
53,1914203.0,2011.0,GU,Guam,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,1.8,3.7,51.0,Overall,Overall,CHCKIDNY,56.0,56.0,,,,,,
54,1916513.0,2011.0,PR,Puerto Rico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.6,2.4,142.0,Overall,Overall,CHCKIDNY,60.0,60.0,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,Datasource,,Behavioral Risk Factor Surveillance System,http://www.cdc.gov/brfss,BRFSS,CDC
56,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,%,Percent,,,
57,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,CI,95% Confidence Interval,,,
58,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,n,"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.",,,
59,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,,Translates to no data available for a record.,,,
60,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,No Data,Translates to no data available for record.,,,
61,,,,,,,,,,,,,,,,,,,,,,,SuggestedCitation,,"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.",https://www.cdc.gov/brfss/brfssprevalence/,,
62,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Prevalence Data and Data Analysis Tools,/brfss/data_tools.htm,,
63,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Behavioral Risk Factor Surveillance System (BRFSS),/brfss/index.html,,
64,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Division of Population Health,/nccdphp/dph/index.html,,
65,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Survey Data & Documentation,/brfss/data_documentation/index.htm,,
